,tweet_id,Names,dog_gender,timestamp,date,time,source,text,jpg_url,img_num,favorite_count,retweet_count,dog_count,rating,dog_stage,Breed,Confidence_level,Weekday
5621,779377524342161408,Dogwithnoname,Unknown,2016-09-23 17:50:56,2016-09-23 00:00:00,17:50,Twitter for iPhone,Have you ever seen such a smol pupper? Portable af. 12/10 would keep in shirt pocket https://t.co/KsqaIzlQ12,https://pbs.twimg.com/ext_tw_video_thumb/779377444025499652/pu/img/eIiLDy9F6rPNarEc.jpg,1,9706,3538,1.0,12.0,pupper,NaN,0.0,Friday
5794,808106460588765185,Burke,Unknown,2016-12-12 00:29:28,2016-12-12 00:00:00,00:29,Twitter for iPhone,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho,https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,1,0,0,1.0,12.0,pupper,golden_retriever,0.426183,Monday
4590,674447403907457024,Dogwithnoname,Unknown,2015-12-09 04:36:06,2015-12-09 00:00:00,04:36,Twitter for iPhone,This pupper just wants a belly rub. This pupper has nothing to do w the tree being sideways now. 10/10 good pupper https://t.co/AyJ7Ohk71f,https://pbs.twimg.com/media/CVweVUfW4AACPwI.jpg,1,1119,385,1.0,10.0,pupper,Brabancon_griffon,0.409909,Wednesday
4796,681654059175129088,Toffee,Male,2015-12-29 01:52:46,2015-12-29 00:00:00,01:52,Twitter for iPhone,This is Toffee. He's a happy pupper. Appears dangerously fluffy. Extraordinarily spherical. 12/10 would pet firmly https://t.co/oEXEKt3MHu,https://pbs.twimg.com/media/CXW4wGHWsAE_eBD.jpg,1,2859,1028,1.0,12.0,pupper,Pomeranian,0.800538,Tuesday
5610,778039087836069888,Dogwithnoname,Unknown,2016-09-20 01:12:28,2016-09-20 00:00:00,01:12,Twitter for iPhone,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff https://t.co/t8Y4x9DmVD,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg,2,9311,2998,1.0,12.0,pupper,German_shepherd,0.717776,Tuesday
5609,778027034220126208,Sophie,Female,2016-09-20 00:24:34,2016-09-20 00:00:00,00:24,Twitter for iPhone,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.27/10 would smile back https://t.co/QFaUiIHxHq,https://pbs.twimg.com/media/Cswbc2yWcAAVsCJ.jpg,1,7217,1846,1.0,11.27,pupper,clumber,0.946718,Tuesday
4606,674774481756377088,Superpup,Male,2015-12-10 02:15:47,2015-12-10 00:00:00,02:15,Twitter for iPhone,This is Superpup. His head isn't proportional to his body. Has yet to serve any justice. 11/10 maybe one day pupper https://t.co/gxIFgg8ktm,https://pbs.twimg.com/media/CV1HztsWoAAuZwo.jpg,1,1190,524,1.0,11.0,pupper,Chihuahua,0.407016,Thursday
5603,776819012571455488,Dogwithnoname,Unknown,2016-09-16 16:24:19,2016-09-16 00:00:00,16:24,Twitter for iPhone,RT @dog_rates: Everybody look at this beautiful pupper 13/10 https://t.co/hyAC5Hq9GC,https://pbs.twimg.com/media/CW88XN4WsAAlo8r.jpg,3,0,15567,1.0,13.0,pupper,Chihuahua,0.346545,Friday
5601,776477788987613185,Huck,Male,2016-09-15 17:48:25,2016-09-15 00:00:00,17:48,Twitter for iPhone,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper https://t.co/iJE3F0VozW,https://pbs.twimg.com/media/CsaaaaxWgAEfzM7.jpg,1,0,0,1.0,11.0,pupper,Labrador_retriever,0.884839,Thursday
5797,808733504066486276,Dogwithnoname,Unknown,2016-12-13 18:01:07,2016-12-13 00:00:00,18:01,Twitter for iPhone,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue https://t.co/xQfrbNK3HD,https://pbs.twimg.com/media/Czky0v9VIAEXRkd.jpg,1,0,0,1.0,12.0,pupper,toy_poodle,0.0369271,Tuesday
4615,675006312288268288,Mollie,Female,2015-12-10 17:37:00,2015-12-10 00:00:00,17:37,Twitter for iPhone,Say hello to Mollie. This pic was taken after she bet all her toys on Ronda Rousey. 10/10 hang in there pupper https://t.co/QMmAqA9VqO,https://pbs.twimg.com/media/CV4aqCwWsAIi3OP.jpg,1,1030,245,1.0,10.0,pupper,boxer,0.654697,Thursday
5598,776113305656188928,Sampson,Male,2016-09-14 17:40:06,2016-09-14 00:00:00,17:40,Twitter for iPhone,This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper https://t.co/FYT9QBEnKG,https://pbs.twimg.com/media/CsVO7ljW8AAckRD.jpg,1,12914,4942,1.0,11.0,pupper,NaN,0.0,Wednesday
4593,674638615994089473,Dogwithnoname,Unknown,2015-12-09 17:15:54,2015-12-09 00:00:00,17:15,Twitter for iPhone,This pupper is fed up with being tickled. 12/10 I'm currently working on an elaborate heist to steal this dog https://t.co/F33n1hy3LL,https://pbs.twimg.com/media/CVzMPh1UsAELQ_p.jpg,1,0,0,1.0,12.0,pupper,Pomeranian,0.846986,Wednesday
5766,802265048156610565,Dogwithnoname,Unknown,2016-11-25 21:37:47,2016-11-25 00:00:00,21:37,Twitter for iPhone,"Like doggo, like pupper version 2. Both 11/10 https://t.co/9IxWAXFqze",https://pbs.twimg.com/media/CyI3zXgWEAACQfB.jpg,1,0,0,1.0,11.0,pupper,Labrador_retriever,0.897162,Friday
4544,673612854080196609,Jeffri,Male,2015-12-06 21:19:54,2015-12-06 00:00:00,21:19,Twitter for iPhone,This is Jeffri. He's a speckled ice pupper. Very lazy. Enjoys the occasional swim. Rather majestic really. 7/10 https://t.co/0iyItbtkr8,https://pbs.twimg.com/media/CVknUTlVEAARjU5.jpg,1,0,0,1.0,7.0,pupper,Newfoundland,0.223101,Sunday
5657,785639753186217984,Pinot,Male,2016-10-11 00:34:48,2016-10-11 00:00:00,00:34,Twitter for iPhone,This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 10/10 would pet cautiously https://t.co/f2wmLZTPHd,https://pbs.twimg.com/media/CucnLmeWAAALOSC.jpg,1,8602,2522,1.0,10.0,pupper,NaN,0.0,Tuesday
5759,801115127852503040,Bones,Male,2016-11-22 17:28:25,2016-11-22 00:00:00,17:28,Twitter for iPhone,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,1,8891,2379,1.0,12.0,pupper,dalmatian,0.823356,Tuesday
5756,800459316964663297,Dogwithnoname,Unknown,2016-11-20 22:02:27,2016-11-20 00:00:00,22:02,Twitter for iPhone,Here's a very sleepy pupper. Appears to be portable as h*ck. 12/10 would snug intensely https://t.co/61sX7pW5Ca,https://pbs.twimg.com/media/CxvNfrhWQAA2hKM.jpg,1,0,0,1.0,12.0,pupper,NaN,0.0,Sunday
5755,800443802682937345,Dogwithnoname,Male,2016-11-20 21:00:48,2016-11-20 00:00:00,21:00,Twitter for iPhone,RT @dog_rates: This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper https://t.co/FYT9QBEnKG,https://pbs.twimg.com/media/CsVO7ljW8AAckRD.jpg,1,0,0,1.0,11.0,pupper,NaN,0.0,Sunday
5736,797971864723324932,Dogwithnoname,Male,2016-11-14 01:18:12,2016-11-14 00:00:00,01:18,Twitter for iPhone,Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af https://t.co/GRWPgNKt2z,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,1,0,0,1.0,12.0,pupper,American_Staffordshire_terrier,0.489845,Monday
5717,794205286408003585,Laika,Female,2016-11-03 15:51:10,2016-11-03 00:00:00,15:51,Twitter for iPhone,This is Laika. She was a space pupper. The first space pupper actually. Orbited earth like a h*ckin boss. 14/10 hero af https://t.co/trSjgY3h4g,https://pbs.twimg.com/media/CwWVe_3WEAAHAvx.jpg,3,0,0,1.0,14.0,pupper,NaN,0.0,Thursday
5792,807621403335917568,Ollie,Male,2016-12-10 16:22:02,2016-12-10 00:00:00,16:22,Twitter for iPhone,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie https://t.co/qTRY2qX9y4,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,3,16051,4196,1.0,14.0,pupper,golden_retriever,0.873233,Saturday
4483,672160042234327040,Bubba,Male,2015-12-02 21:06:56,2015-12-02 00:00:00,21:06,Twitter for iPhone,This is Bubba. He's a Titted Peebles Aorta. Evolutionary masterpiece. Comfortable with his body. 8/10 great pupper https://t.co/aNkkl5nH3W,https://pbs.twimg.com/media/CVP9_beUEAAwURR.jpg,1,908,389,1.0,8.0,pupper,pug,0.561027,Wednesday
4485,672205392827572224,Opal,Male,2015-12-03 00:07:09,2015-12-03 00:00:00,00:07,Twitter for iPhone,This is Opal. He's a Royal John Coctostan. Ready for transport. Basically indestructible. 9/10 good pupper https://t.co/yRBQF9OS7D,https://pbs.twimg.com/media/CVQnPMrVAAAzShR.jpg,1,2367,1244,1.0,9.0,pupper,pug,0.00326691,Thursday
4491,672254177670729728,Rolf,Male,2015-12-03 03:21:00,2015-12-03 00:00:00,03:21,Twitter for iPhone,This is Rolf. He's having the time of his life. 11/10 good pupper https://t.co/OO6MqEbqG3,https://pbs.twimg.com/media/CVRTmz1WcAA4uMF.jpg,1,1491,788,1.0,11.0,pupper,pug,0.979487,Thursday
4540,673363615379013632,Dogwithnoname,Male,2015-12-06 04:49:31,2015-12-06 00:00:00,04:49,Twitter for iPhone,This little pupper can't wait for Christmas. He's pretending to be a present. S'cute. 11/10 twenty more days 🎁🎄🐶 https://t.co/m8r9rbcgX4,https://pbs.twimg.com/media/CVhEoq4WcAE8pBm.jpg,1,1069,335,1.0,11.0,pupper,NaN,0.0,Sunday
4498,672481316919734272,Jazz,Female,2015-12-03 18:23:34,2015-12-03 00:00:00,18:23,Twitter for iPhone,Say hello to Jazz. She should be on the cover of Vogue. 12/10 gorgeous pupper https://t.co/mVCMemhXAP,https://pbs.twimg.com/media/CVUiMUeW4AEQgkU.jpg,1,741,131,1.0,12.0,pupper,Border_collie,0.599454,Thursday
4508,672614745925664768,Norman,Unknown,2015-12-04 03:13:46,2015-12-04 00:00:00,03:13,Twitter for iPhone,This is Norman. Doesn't bark much. Very docile pup. Up to date on current events. Overall nifty pupper. 6/10 https://t.co/ntxsR98f3U,https://pbs.twimg.com/media/CVWbitUW4AAzclx.jpg,1,1278,635,1.0,6.0,pupper,NaN,0.0,Friday
4509,672622327801233409,Dogwithnoname,Unknown,2015-12-04 03:43:54,2015-12-04 00:00:00,03:43,Twitter for iPhone,This lil pupper is sad because we haven't found Kony yet. RT to spread awareness. 12/10 would pet firmly https://t.co/Cv7dRdcMvQ,https://pbs.twimg.com/media/CVWicBbUYAIomjC.jpg,1,0,0,1.0,12.0,pupper,golden_retriever,0.952773,Friday
4515,672898206762672129,Cheryl,Unknown,2015-12-04 22:00:08,2015-12-04 00:00:00,22:00,Twitter for iPhone,This is Cheryl AKA Queen Pupper of the Skies. Experienced fighter pilot. Much skill. True hero. 11/10 https://t.co/i4XJEWwdsp,https://pbs.twimg.com/media/CVadWcCXIAAL4Sh.jpg,1,0,0,1.0,11.0,pupper,NaN,0.0,Friday
4519,672970152493887488,Chet,Male,2015-12-05 02:46:02,2015-12-05 00:00:00,02:46,Twitter for iPhone,This is Chet. He's having a hard time. Really struggling. 7/10 hang in there pupper https://t.co/eb4ta0xtnd,https://pbs.twimg.com/media/CVbeyGUU8AEq300.jpg,1,1002,384,1.0,7.0,pupper,NaN,0.0,Saturday
4520,672975131468300288,Chuckles,Male,2015-12-05 03:05:49,2015-12-05 00:00:00,03:05,Twitter for iPhone,This is Chuckles. He is one skeptical pupper. 10/10 stay woke Chuckles https://t.co/ZlcF0TIRW1,https://pbs.twimg.com/media/CVbjRSIWsAElw2s.jpg,1,1774,999,1.0,10.0,pupper,pug,0.836421,Saturday
4523,672988786805112832,Schnozz,Male,2015-12-05 04:00:04,2015-12-05 00:00:00,04:00,Twitter for iPhone,This is Schnozz. He's had a blurred tail since birth. Hasn't let that stop him. 10/10 inspirational pupper https://t.co/a3zYMcvbXG,https://pbs.twimg.com/media/CVbvjKqW4AA_CuD.jpg,1,1018,309,1.0,10.0,pupper,Lakeland_terrier,0.836632,Saturday
4526,673148804208660480,Fletcher,Male,2015-12-05 14:35:56,2015-12-05 00:00:00,14:35,Twitter for iPhone,This is Fletcher. He's had a ruff night. No more Fireball for Fletcher. 8/10 it'll be over soon pupper https://t.co/tA4WpkI2cw,https://pbs.twimg.com/media/CVeBQwiUsAAqhLw.jpg,1,1789,683,1.0,8.0,pupper,NaN,0.0,Saturday
4530,673295268553605120,Eve,Female,2015-12-06 00:17:55,2015-12-06 00:00:00,00:17,Twitter for iPhone,Meet Eve. She's a raging alcoholic 8/10 (would b 11/10 but pupper alcoholism is a tragic issue that I can't condone) https://t.co/U36HYQIijg,https://pbs.twimg.com/media/CVgGc9hWIAIe1bn.jpg,1,7921,3419,4.0,4.75,pupper,golden_retriever,0.889241,Sunday
4533,673342308415348736,Django,Male,2015-12-06 03:24:51,2015-12-06 00:00:00,03:24,Twitter for iPhone,This is Django. He's a skilled assassin pupper. 10/10 https://t.co/w0YTuiRd1a,https://pbs.twimg.com/media/CVgxQc5XIAAYL0W.jpg,1,1331,638,1.0,10.0,pupper,Chihuahua,0.0135592,Sunday
4505,672594978741354496,Scott,Male,2015-12-04 01:55:13,2015-12-04 00:00:00,01:55,Twitter for iPhone,Meet Scott. Just trying to catch his train to work. Doesn't need everybody staring. 9/10 ignore the haters pupper https://t.co/jyXbZ35MYz,https://pbs.twimg.com/media/CVWJkJXWsAInlZl.jpg,1,1386,650,1.0,9.0,pupper,Great_Pyrenees,0.755945,Friday
5596,775898661951791106,Dogwithnoname,Unknown,2016-09-14 03:27:11,2016-09-14 00:00:00,03:27,Twitter for iPhone,"RT @dog_rates: Like father (doggo), like son (pupper). Both 12/10 https://t.co/pG2inLaOda",https://pbs.twimg.com/media/CiyHLocU4AI2pJu.jpg,1,0,0,1.0,12.0,pupper,golden_retriever,0.945523,Wednesday
4620,675113801096802304,Zuzu,Male,2015-12-11 00:44:07,2015-12-11 00:00:00,00:44,Twitter for iPhone,Meet Zuzu. He just graduated college. Astute pupper. Needs 2 leashes to contain him. Wasn't ready for the pic. 10/10 https://t.co/2H5SKmk0k7,https://pbs.twimg.com/media/CV58a4nXAAApywo.jpg,1,2081,857,1.0,10.0,pupper,NaN,0.0,Friday
5587,773985732834758656,Winnie,Female,2016-09-08 20:45:53,2016-09-08 00:00:00,20:45,Twitter for iPhone,Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11/10 would comfort https://t.co/RFWtDqTnAz,https://pbs.twimg.com/media/Cr2_6R8WAAAUMtc.jpg,4,11768,4395,1.0,11.0,pupper,pug,0.10957,Thursday
5841,815966073409433600,Dogwithnoname,Unknown,2017-01-02 17:00:46,2017-01-02 00:00:00,17:00,Twitter for iPhone,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,1,24717,9690,1.0,13.0,pupper,Tibetan_mastiff,0.506312,Monday
4719,678389028614488064,Bella,Female,2015-12-20 01:38:42,2015-12-20 00:00:00,01:38,Twitter for iPhone,"This is Bella. She just learned that her final grade in chem was a 92.49 
poor pupper 11/10 https://t.co/auOoKuoveM",https://pbs.twimg.com/media/CWofOHUWUAACGVa.jpg,1,2001,464,1.0,11.0,pupper,miniature_pinscher,0.516284,Sunday
4733,678800283649069056,Dogwithnoname,Unknown,2015-12-21 04:52:53,2015-12-21 00:00:00,04:52,Twitter for iPhone,Here's a pupper with some mean tan lines. Snazzy sweater though 12/10 https://t.co/DpCSVsl6vu,https://pbs.twimg.com/media/CWuVQSLW4AAI3w9.jpg,1,2771,998,1.0,12.0,pupper,Labrador_retriever,0.213673,Monday
5500,759793422261743616,Maggie,Unknown,2016-07-31 16:50:42,2016-07-31 00:00:00,16:50,Twitter for iPhone,"Meet Maggie &amp; Lila. Maggie is the doggo, Lila is the pupper. They are sisters. Both 12/10 would pet at the same time https://t.co/MYwR4DQKll",https://pbs.twimg.com/media/CotUFZEWcAA2Pku.jpg,2,6515,2144,1.0,12.0,pupper,golden_retriever,0.985876,Sunday
4744,679503373272485890,Dwight,Male,2015-12-23 03:26:43,2015-12-23 00:00:00,03:26,Twitter for iPhone,This is Dwight. He's a pointy pupper. Very docile. Attracts marshmallows. Hurts to pet but definitely worth it 8/10 https://t.co/jjW7zTxY9Z,https://pbs.twimg.com/media/CW4UtmYWsAAEjqA.jpg,1,0,0,1.0,8.0,pupper,NaN,0.0,Wednesday
4746,679527802031484928,Dogwithnoname,Unknown,2015-12-23 05:03:47,2015-12-23 00:00:00,05:03,Twitter for iPhone,This little pupper just arrived. 11/10 would snug https://t.co/DA5aqnSGfB,https://pbs.twimg.com/media/CW4q7jDWkAA2y8g.jpg,1,2860,809,1.0,11.0,pupper,NaN,0.0,Wednesday
4751,679777920601223168,Rinna,Female,2015-12-23 21:37:40,2015-12-23 00:00:00,21:37,Twitter for iPhone,This is Rinna. She's melting. 10/10 get inside pupper https://t.co/PA0czwucsb,https://pbs.twimg.com/media/CW8OYajUMAAPRoF.jpg,1,3338,1252,1.0,10.0,pupper,bloodhound,0.528819,Wednesday
4752,679828447187857408,Dogwithnoname,Unknown,2015-12-24 00:58:27,2015-12-24 00:00:00,00:58,Twitter for iPhone,Everybody look at this beautiful pupper 13/10 https://t.co/hyAC5Hq9GC,https://pbs.twimg.com/media/CW88XN4WsAAlo8r.jpg,3,39146,15567,1.0,13.0,pupper,Chihuahua,0.346545,Thursday
4760,680100725817409536,Dogwithnoname,Female,2015-12-24 19:00:23,2015-12-24 00:00:00,19:00,TweetDeck,This pupper is not coming inside until she catches a snowflake on her tongue. 11/10 the determination is palpable https://t.co/lvMYbmKq8H,https://pbs.twimg.com/media/CW-loUBWYAAn2Cb.jpg,1,3832,1519,1.0,11.0,pupper,golden_retriever,0.698961,Thursday
5853,817181837579653120,Dogwithnoname,Unknown,2017-01-06 01:31:47,2017-01-06 00:00:00,01:31,Twitter for iPhone,RT @dog_rates: Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,1,0,9690,1.0,13.0,pupper,Tibetan_mastiff,0.506312,Friday
4763,680145970311643136,Kawhi,Male,2015-12-24 22:00:10,2015-12-24 00:00:00,22:00,Twitter for iPhone,Say hello to Kawhi. He was doing fine until his hat fell off. He got it back though. 10/10 deep breaths pupper https://t.co/N5pM6WBx7e,https://pbs.twimg.com/media/CXBdJxLUsAAWql2.jpg,1,3896,1941,1.0,10.0,pupper,miniature_poodle,0.457117,Thursday
4765,680176173301628928,Dogwithnoname,Unknown,2015-12-25 00:00:11,2015-12-25 00:00:00,00:00,Twitter for iPhone,This pupper is patiently waiting to scare the shit out of Santa. 10/10 https://t.co/NhXo67K6yt,https://pbs.twimg.com/media/CXB4nWnWEAAhLTX.jpg,1,4204,1736,1.0,10.0,pupper,NaN,0.0,Friday
4766,680191257256136705,Dogwithnoname,Unknown,2015-12-25 01:00:07,2015-12-25 00:00:00,01:00,Twitter for iPhone,Here's a sleepy Christmas pupper 11/10 https://t.co/KXg0f8GNQ9,https://pbs.twimg.com/media/CXCGVXyWsAAAVHE.jpg,1,0,0,1.0,11.0,pupper,Brittany_spaniel,0.733253,Friday
4770,680473011644985345,Hector,Male,2015-12-25 19:39:43,2015-12-25 00:00:00,19:39,Twitter for iPhone,"This is Hector. He thinks he's a hammer. Silly Hector. You're a pupper, not a hammer. 10/10 https://t.co/OdUFuZIXiI",https://pbs.twimg.com/media/CXGGlzvWYAArPfk.jpg,1,0,0,1.0,10.0,pupper,Lakeland_terrier,0.796694,Friday
5857,817777686764523521,Dido,Female,2017-01-07 16:59:28,2017-01-07 00:00:00,16:59,Twitter for iPhone,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) https://t.co/m7isZrOBX7",https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,1,0,0,1.0,13.0,pupper,curly-coated_retriever,0.733256,Saturday
5480,757597904299253760,Dogwithnoname,Unknown,2016-07-25 15:26:30,2016-07-25 00:00:00,15:26,Twitter for iPhone,RT @jon_hill987: @dog_rates There is a cunningly disguised pupper here mate! 11/10 at least. https://t.co/7boff8zojZ,https://pbs.twimg.com/media/CoOGZjiWAAEMKGx.jpg,1,0,326,1.0,11.0,pupper,NaN,0.0,Monday
4777,680836378243002368,Ellie,Female,2015-12-26 19:43:36,2015-12-26 00:00:00,19:43,Twitter for iPhone,This is Ellie. She's secretly ferocious. 12/10 very deadly pupper https://t.co/BF4BW8LUgb,https://pbs.twimg.com/media/CXLREjOW8AElfk6.jpg,3,3719,1489,1.0,12.0,pupper,Pembroke,0.427781,Saturday
5474,756939218950160384,Jax,Male,2016-07-23 19:49:07,2016-07-23 00:00:00,19:49,Twitter for iPhone,This is Jax. He is a majestic mountain pupper. Thinks flat ground is for the weak. 12/10 would totally hike with https://t.co/KGdeHuFJnH,https://pbs.twimg.com/media/CoEwMXeWEAAaIz5.jpg,1,7244,2253,1.0,12.0,pupper,golden_retriever,0.790371,Saturday
5862,818588835076603904,Dogwithnoname,Female,2017-01-09 22:42:41,2017-01-09 00:00:00,22:42,Twitter for iPhone,RT @dog_rates: This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,1,0,6991,1.0,11.0,pupper,Norwegian_elkhound,0.372202,Monday
4785,681231109724700672,Dogwithnoname,Unknown,2015-12-27 21:52:07,2015-12-27 00:00:00,21:52,Twitter for iPhone,I just love this pic. 11/10 this pupper is going places https://t.co/P16uhh1PbI,https://pbs.twimg.com/media/CXQ4EwQWwAEVaUf.jpg,1,2581,534,1.0,11.0,pupper,Irish_setter,0.406047,Sunday
5468,755955933503782912,Dogwithnoname,Unknown,2016-07-21 02:41:54,2016-07-21 00:00:00,02:41,Twitter for iPhone,Here's a frustrated pupper attempting to escape a pool of Frosted Flakes. 12/10 https://t.co/GAYViEweWr,https://pbs.twimg.com/ext_tw_video_thumb/755955658164465664/pu/img/YcjfthN7C3z61GUj.jpg,1,7981,3233,1.0,12.0,pupper,Pekinese,0.596882,Thursday
4628,675334060156301312,Dogwithnoname,Unknown,2015-12-11 15:19:21,2015-12-11 00:00:00,15:19,Twitter for iPhone,Good morning here's a grass pupper. 12/10 https://t.co/2d68FmWGGs,https://pbs.twimg.com/media/CV9EvZNUwAAgLCK.jpg,2,2956,1406,1.0,12.0,pupper,Pembroke,0.773135,Friday
4715,678278586130948096,Dogwithnoname,Unknown,2015-12-19 18:19:51,2015-12-19 00:00:00,18:19,Twitter for iPhone,Another spooky pupper here. Most definitely floating. No legs. Probably knows some dark magic. 10/10 very spooked https://t.co/JK8MByRzgj,https://pbs.twimg.com/media/CWm6xySUEAAqfFU.jpg,1,12345,6724,1.0,10.0,pupper,Maltese_dog,0.897841,Saturday
4717,678341075375947776,Dogwithnoname,Unknown,2015-12-19 22:28:09,2015-12-19 00:00:00,22:28,Twitter for iPhone,This pupper likes tape. 12/10 https://t.co/cSp6w5GWgm,https://pbs.twimg.com/media/CWnznDTU4AAa-6P.jpg,1,1864,597,1.0,12.0,pupper,golden_retriever,0.853284,Saturday
