,tweet_id,Names,dog_gender,date,time,source,text,jpg_url,img_num,favorite_count,retweet_count,rating_numerator,rating_denominator,dog_stage,Breed,Confidence_level
3925,8.40268E+17,Monty,Male,3/10/2017,18:27,Twitter for iPhone,This is Monty. He makes instantly regrettable decisions. Couldn't help himself. It looked like a ghost lollipop. 12/10 mistake happen https://t.co/8Wsr6b4RjE,https://pbs.twimg.com/media/C6k7SaEXUAg83_J.jpg,3,20744,6401,12,10,None,Chesapeake_Bay_retriever,0.863987
3284,7.42423E+17,Bell,Female,6/13/2016,18:27,Twitter for iPhone,This is Bell. She likes holding hands. 12/10 would definitely pet with other hand https://t.co/BXIuvkQO9b,https://pbs.twimg.com/media/Ck2d7tJWUAEPTL3.jpg,1,10691,4267,12,10,None,pug,0.99731
2833,6.8879E+17,Pubert,Male,1/17/2016,18:27,Twitter for iPhone,Meet Pubert. He's a Kerplunk Rumplestilt. Cannot comprehend flower. Flawless tongue. 8/10 would pat head approvingly https://t.co/2TWxg0rgyG,https://pbs.twimg.com/media/CY8SocAWsAARuyh.jpg,1,2396,737,8,10,None,American_Staffordshire_terrier,0.59966
3947,8.4498E+17,Dogwithnoname,Unknown,3/23/2017,18:29,Twitter for iPhone,"PUPDATE: I'm proud to announce that Toby is 236 days sober. Pupgraded to a 13/10. We're all very proud of you, Toby https://t.co/a5OaJeRl9B",https://pbs.twimg.com/media/C7n4aQ0VAAAohkL.jpg,3,14594,2870,13,10,None,Shetland_sheepdog,0.000132068
2650,6.78643E+17,Grizz,Male,12/20/2015,18:29,Twitter for iPhone,Meet Grizz. He just arrived. Couldn't wait until Christmas. Worried bc he saw the swastikas on the carpet. 10/10 https://t.co/QBGwYrT7rv,https://pbs.twimg.com/media/CWsGnyMVEAAM1Y1.jpg,1,0,0,10,10,None,Labrador_retriever,0.338757
2637,6.77919E+17,Dogwithnoname,Unknown,12/18/2015,18:29,Twitter for iPhone,"""Everything looks pretty good in there. Make sure to brush your gums. Been flossing? How's school going?"" Both 10/10 https://t.co/lWL2IMJqLR",https://pbs.twimg.com/media/CWhzTbzWUAAEAUN.jpg,1,1452,455,10,10,None,Eskimo_dog,0.199347
2424,6.72483E+17,Dogwithnoname,Unknown,12/3/2015,18:29,Twitter for iPhone,This is light saber pup. Ready to fight off evil with light saber. 10/10 true hero https://t.co/LPPa3btIIt,https://pbs.twimg.com/media/CVUjd14W4AE8tvO.jpg,1,0,0,10,10,None,West_Highland_white_terrier,0.586173
2270,6.69584E+17,Dogwithnoname,Unknown,11/25/2015,18:29,Twitter for iPhone,Special dog here. Pretty big. Neck kinda long for dog. Cool spots. Must be a Dalmatian variant. 6/10 would still pet https://t.co/f8GXeDbFzu,https://pbs.twimg.com/media/CUrW3DWXIAAiRqk.jpg,1,1569,1005,6,10,None,NaN,0
2853,6.89878E+17,Durg,Male,1/20/2016,18:30,Twitter for iPhone,This is Durg. He's trying to conquer his fear of trampolines. 9/10 it's not working https://t.co/5iH08ltkoe,https://pbs.twimg.com/media/CZLwGAIWQAIYsTx.jpg,1,3271,1325,9,10,None,Old_English_sheepdog,0.269155
8144,8.55851E+17,Dogwithnoname,Female,4/22/2017,18:31,Twitter for iPhone,Here's a puppo participating in the #ScienceMarch. Cleverly disguising her own doggo agenda. 13/10 would keep the planet habitable for https://t.co/cMhq16isel,https://pbs.twimg.com/media/C-CYWrvWAAU8AXH.jpg,1,47405,18976,13,10,puppo,flat-coated_retriever,0.321676
3513,7.74314E+17,Dogwithnoname,Unknown,9/9/2016,18:31,Twitter for iPhone,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS https://t.co/7oQ1wpfxIH,https://pbs.twimg.com/media/Cr7q1VxWIAA5Nm7.jpg,3,23945,6371,14,10,None,Eskimo_dog,0.596045
2210,6.68497E+17,Jo,Unknown,11/22/2015,18:31,Twitter for iPhone,This is Jo. Jo is a Swedish Queso. Tongue bigger than face. Tiny lil legs. Still no seatbelt. Simply careless. 8/10 https://t.co/Edy7B5vOp2,https://pbs.twimg.com/media/CUb6ebKWcAAJkd0.jpg,1,430,144,8,10,None,Staffordshire_bullterrier,0.412879
3209,7.28654E+17,Coleman,Male,5/6/2016,18:33,Twitter for iPhone,This is Coleman. Somebody needs to tell him that he's sitting in chairs wrong. 8/10 https://t.co/O10zjJ2Ixs,https://pbs.twimg.com/media/Chyy5lQWUAEzxSL.jpg,2,3580,1159,8,10,None,NaN,0
4897,6.87704E+17,Blakely,Male,1/14/2016,18:33,Twitter for iPhone,Say hello to Blakely. He thinks that's a hat. Silly pupper. That's a nanner. 9/10 https://t.co/UwOV1jqKRt,https://pbs.twimg.com/media/CYs3TKzUAAAF9A2.jpg,1,0,0,9,10,pupper,miniature_pinscher,0.956063
4701,6.77558E+17,Dogwithnoname,Unknown,12/17/2015,18:34,Twitter for iPhone,Reckless pupper here. Not even looking at road. Absolute menace. No regard for fellow pupper lives. 10/10 still cute https://t.co/96IBkOYB7j,https://pbs.twimg.com/media/CWcrAVQWEAA6QMp.jpg,1,2638,1300,10,10,pupper,Shih-Tzu,0.249017
3927,8.40632E+17,Maddie,Unknown,3/11/2017,18:35,Twitter for iPhone,"Say hello to Maddie and Gunner. They are considerably pupset about bath time. Both 12/10 but Gunner needs your help

https://t.co/JesYTzb1Jo https://t.co/5cncH08G1o",https://pbs.twimg.com/media/C6qGphPV4AEKrdc.jpg,1,0,0,12,10,None,golden_retriever,0.711148
2921,6.95315E+17,Colin,Male,2/4/2016,18:35,Twitter for iPhone,This is Colin. He really likes green beans. It's tearing his family apart. 10/10 please pray for Colin https://t.co/ioFy0cmK03,https://pbs.twimg.com/media/CaZBErSWEAEdXk_.jpg,2,0,0,10,10,None,Maltese_dog,0.678547
4668,6.76471E+17,Dogwithnoname,Unknown,12/14/2015,18:35,Twitter for iPhone,Three generations of pupper. 11/10 for all https://t.co/tAmQYvzrau,https://pbs.twimg.com/media/CWNOdIpWoAAWid2.jpg,1,0,0,11,10,pupper,golden_retriever,0.790386
2174,6.67773E+17,Jessiga,Female,11/20/2015,18:35,Twitter Web Client,This is a rare Hungarian Pinot named Jessiga. She is either mid-stroke or got stuck in the washing machine. 8/10 https://t.co/ZU0i0KJyqD,https://pbs.twimg.com/media/CURoLrOVEAAaWdR.jpg,1,0,0,8,10,None,West_Highland_white_terrier,0.360465
4017,8.61289E+17,Dogwithnoname,Unknown,5/7/2017,18:36,Twitter for iPhone,HI. MY. NAME. IS. BOOMER. AND. I. WANT. TO. SAY. IT'S. H*CKIN. RIDICULOUS. THAT. DOGS. CAN'T VOTE. ABSOLUTE. CODSWALLUP. THANK. YOU. 13/10 https://t.co/SqKJPwbQ2g,https://pbs.twimg.com/ext_tw_video_thumb/861288473281437696/pu/img/RERGmRgPyaaaB-tB.jpg,1,0,0,13,10,None,Bouvier_des_Flandres,0.0826102
4014,8.60564E+17,Lorenzo,Male,5/5/2017,18:36,Twitter for iPhone,"Meet Lorenzo. He's an avid nifty hat wearer and absolute 13/10, but he needs your help to beat cancer. Link below

https://t.co/qZdSdzm08p https://t.co/oDIQ1KkdPt",https://pbs.twimg.com/media/C_FWL0vVwAA13N7.jpg,1,0,0,13,10,None,Cardigan,0.583936
2841,6.89154E+17,Dogwithnoname,Unknown,1/18/2016,18:36,Twitter for iPhone,We normally don't rate birds but I feel bad cos this one forgot to fly south for the winter. 9/10 just wants a bath https://t.co/o47yitCn9N,https://pbs.twimg.com/media/CZBeMMVUwAEdVqI.jpg,1,3318,1116,9,10,None,cocker_spaniel,0.816044
5902,8.24326E+17,Dogwithnoname,Unknown,1/25/2017,18:38,Twitter for iPhone,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk https://t.co/wBmc7OaGvS,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg,1,12862,11716,13,10,pupper,Pembroke,0.990793
3767,8.15991E+17,Jack,Male,1/2/2017,18:38,Twitter for iPhone,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p",https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,1,0,0,11,10,None,Chihuahua,0.428756
3550,7.80477E+17,Dogwithnoname,Unknown,9/26/2016,18:38,Twitter for iPhone,"RT @Patreon: Well. @dog_rates is on Patreon. 

12/10. 

https://t.co/rnKvzt6RJs https://t.co/v4e2ywe8iO",https://pbs.twimg.com/tweet_video_thumb/CtTFZZfUsAE5hgp.jpg,1,0,0,12,10,None,pug,0.919255
3388,7.54747E+17,Keith,Male,7/17/2016,18:38,Twitter for iPhone,This is Keith. He's pursuing a more 2D lifestyle. Idiosyncratic af. 12/10 follow your dreams Keith https://t.co/G9ufksBMlU,https://pbs.twimg.com/media/CnlmeL3WgAA4c84.jpg,1,2817,588,12,10,None,NaN,0
2846,6.89517E+17,Carl,Male,1/19/2016,18:39,Twitter for iPhone,This is Carl. He just wants to make sure you're having a good day. 12/10 just a swell pup https://t.co/Wk3XCnmDvm,https://pbs.twimg.com/media/CZGofjJW0AINjN9.jpg,1,3688,1596,12,10,None,Pembroke,0.799319
4880,6.86618E+17,Olivia,Female,1/11/2016,18:39,Twitter for iPhone,This is Olivia. She just saw an adult wearing crocs. 11/10 poor pupper. No one should witness such a thing https://t.co/yJVTi1DjJc,https://pbs.twimg.com/media/CYdbvwjWcAEtjYu.jpg,1,3998,1524,11,10,pupper,Rottweiler,0.441331
3578,7.84826E+17,Rusty,Male,10/8/2016,18:41,Twitter for iPhone,This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft https://t.co/AsykOwMrXQ,https://pbs.twimg.com/media/CuRDF-XWcAIZSer.jpg,1,0,0,13,10,None,chow,0.0903414
3151,7.17422E+17,Ebby,Female,4/5/2016,18:41,Twitter for iPhone,This is Ebby. She's a Zimbabwean Feta. Embarrassed by ridiculously squishy face. 9/10 would squeeze softly https://t.co/LBJqxMGaHi,https://pbs.twimg.com/media/CfTLUYWXEAEkyES.jpg,2,3408,934,9,10,None,miniature_pinscher,0.286479
4857,6.85169E+17,Gerbald,Male,1/7/2016,18:41,Twitter for iPhone,Meet Gerbald. He just found out he's adopted. Poor pupper. Snazzy tongue tho. 11/10 would hold close in time of need https://t.co/UfGkB9Wrud,https://pbs.twimg.com/media/CYI10WhWsAAjzii.jpg,1,4449,1600,11,10,pupper,Bernese_mountain_dog,0.975096
3086,7.0945E+17,Karma,Female,3/14/2016,18:42,Twitter for iPhone,Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af https://t.co/c6af6nYEPo,https://pbs.twimg.com/media/Cdh4pgAW0AEKJ_a.jpg,2,2394,657,10,10,None,Maltese_dog,0.780187
4961,6.92417E+17,Herschel,Male,1/27/2016,18:42,Twitter for iPhone,Meet Herschel. He's slightly bigger than ur average pupper. Looks lonely. Could probably ride 7/10 would totally pet https://t.co/VGaIMktX10,https://pbs.twimg.com/media/CZv13u5WYAA6wQe.jpg,1,10155,3865,7,10,pupper,NaN,0
3957,8.47157E+17,Daisy,Female,3/29/2017,18:43,Twitter for iPhone,"Meet Daisy. She's been pup for adoption for months now but hasn't gotten any applications. 11/10 let's change that

https://t.co/Jlb9L0m3J0 https://t.co/Eh7fGFuy6r",https://pbs.twimg.com/media/C8G0_CMWsAAjjAY.jpg,2,0,0,11,10,None,Staffordshire_bullterrier,0.219609
3391,7.55111E+17,Watson,Male,7/18/2016,18:43,Twitter for iPhone,This is Watson. He trust falls on command. 13/10 it's elementary... (IG: wat.ki) https://t.co/goX3jewkYN,https://pbs.twimg.com/ext_tw_video_thumb/755110610942169088/pu/img/3-INz45pSRMkzOEF.jpg,1,0,0,13,10,None,Labrador_retriever,0.708974
2789,6.85532E+17,Dogwithnoname,Unknown,1/8/2016,18:43,Twitter for iPhone,"For the last time, WE. DO. NOT. RATE. BULBASAUR. We only rate dogs. Please only send dogs. Thank you ...9/10 https://t.co/GboDG8WhJG",https://pbs.twimg.com/media/CYN_-6iW8AQhPu2.jpg,1,3299,1288,9,10,None,collie,0.0958052
2748,6.83358E+17,Dogwithnoname,Unknown,1/2/2016,18:43,Twitter for iPhone,"""Have a seat, son. There are some things we need to discuss"" 10/10 https://t.co/g4G5tvfTVd",https://pbs.twimg.com/media/CXvGbWeWMAcRbyJ.jpg,1,3193,1052,10,10,None,Pembroke,0.406509
3615,7.90987E+17,Misty,Female,10/25/2016,18:44,Twitter for iPhone,This is Misty. She has a cowboy hat on her nose. 12/10 https://t.co/Eno0mypHIr,https://pbs.twimg.com/media/Cvom3ZJXEAE29TD.jpg,1,0,0,12,10,None,cocker_spaniel,0.349195
3028,7.05102E+17,Terrenth,Male,3/2/2016,18:48,Twitter for iPhone,This is Terrenth. He just stubbed his toe. 10/10 deep breaths Terrenth https://t.co/Pg18CDFC7Z,https://pbs.twimg.com/media/CckG63qUsAALbIr.jpg,1,2324,577,10,10,None,collie,0.457672
2406,6.72125E+17,Dogwithnoname,Unknown,12/2/2015,18:48,Twitter for iPhone,This is just impressive I have nothing else to say. 11/10 https://t.co/LquQZiZjJP,https://pbs.twimg.com/media/CVPeX2dWwAEwyaR.jpg,1,2529,1236,11,10,None,golden_retriever,8.68E-05
2977,7.00029E+17,Coops,Male,2/17/2016,18:49,Twitter for iPhone,This is Coops. His ship is taking on water. Sound the alarm. Much distress. Requesting immediate assistance. 10/10 https://t.co/8Nuny4lLE3,https://pbs.twimg.com/media/CbcA673XIAAsytQ.jpg,1,2242,649,10,10,None,West_Highland_white_terrier,0.726571
2393,6.71763E+17,Mark,Male,12/1/2015,18:50,Twitter for iPhone,Say hello to Mark. He's a good dog. Always ready to go for a walk. Excellent posture. 9/10 keep it up Mark https://t.co/m9NleZ1i80,https://pbs.twimg.com/media/CVKVM3NW4AAdi1e.jpg,1,1765,987,9,10,None,NaN,0
2323,6.70676E+17,Bloo,Male,11/28/2015,18:50,Twitter for iPhone,This is Bloo. He's a Westminster Cîroc. Doesn't think Bart deserves legs. Nice flowers. 8/10 https://t.co/IAc1QCczMc,https://pbs.twimg.com/media/CU64WOlWcAA37TV.jpg,1,262,45,8,10,None,Dandie_Dinmont,0.676102
2928,6.96406E+17,Berb,Male,2/7/2016,18:51,Twitter for iPhone,This is Berb. He just found out that they have made 31 Kidz Bop CD's. Downright terrifying. 7/10 hang in there Berb https://t.co/CIFLjiTFwZ,https://pbs.twimg.com/media/Caohi_hWcAAQCni.jpg,1,3486,1270,7,10,None,borzoi,0.132845
2675,6.79736E+17,Dogwithnoname,Unknown,12/23/2015,18:51,Twitter for iPhone,This pup's name is Sabertooth (parents must be cool). Ears for days. Jumps unannounced. 9/10 would pet diligently https://t.co/iazoiNUviP,https://pbs.twimg.com/media/CW7oelWWcAAhyzz.jpg,1,2275,905,9,10,None,French_bulldog,0.319139
2452,6.73213E+17,Dexter,Male,12/5/2015,18:51,Twitter for iPhone,This is Dexter. He just got some big news. 10/10 https://t.co/CbvCUE6PFI,https://pbs.twimg.com/media/CVe7r7QVEAAc4Bg.jpg,1,2378,920,10,10,None,schipperke,0.888082
3923,8.39549E+17,Winston,Male,3/8/2017,18:52,Twitter for iPhone,"Meet Winston. He knows he's a little too big for the swing, but he doesn't care. Kindly requests a push. 12/10 would happily oblige https://t.co/GuxEXTdnMu",https://pbs.twimg.com/media/C6atpTLWYAIL7bU.jpg,1,29663,8687,12,10,None,Norwich_terrier,0.05248
3910,8.37013E+17,Dogwithnoname,Unknown,3/1/2017,18:52,Twitter for iPhone,RT @KennyFromDaBlok: 14/10 h*ckin good hats. will wear daily @dog_rates https://t.co/rHLoU5gS30,https://pbs.twimg.com/media/C52pYJXWgAA2BEf.jpg,1,0,0,14,10,None,NaN,0
2425,6.72489E+17,Jackie,Female,12/3/2015,18:52,Twitter for iPhone,"This is Jackie. She was all ready to go out, but her friends just cancelled on her. 10/10 hang in there Jackie https://t.co/rVfi6CCidK",https://pbs.twimg.com/media/CVUovvHWwAAD-nu.jpg,1,1169,477,10,10,None,Doberman,0.605358
3419,7.591E+17,Toby,Male,7/29/2016,18:53,Twitter for iPhone,Meet Toby. He has a drinking problem. Inflatable marijuana plant in the back is also not a good look. 7/10 cmon Toby https://t.co/Cim4DSj6Oi,https://pbs.twimg.com/media/Cojc_Q0WcAAqi_K.jpg,1,15911,4744,7,10,None,Shetland_sheepdog,0.129034
1801,8.3194E+17,Emanuel,Male,2/15/2017,18:54,Twitter for iPhone,This is Emanuel. He's a h*ckin rare doggo. Dwells in a semi-urban environment. Round features make him extra collectible. 12/10 would so pet https://t.co/k9bzgyVdUT,https://pbs.twimg.com/media/C4uk0EWWQAAaZm1.jpg,1,0,0,12,10,doggo,Pomeranian,0.153862
2012,8.79051E+17,Steven,Male,6/25/2017,18:56,Twitter for iPhone,This is Steven. He has trouble relating to other dogs. Quite shy. Neck longer than average. Tropical probably. 11/10 would still pet https://t.co/2mJCDEJWdD,https://pbs.twimg.com/media/DDMD_phXoAQ1qf0.jpg,1,22852,4849,11,10,None,NaN,0
2466,6.73577E+17,Dogwithnoname,Unknown,12/6/2015,18:56,Twitter for iPhone,Sun burnt dog here. Quite large. Wants to promote peace. Looks unemployed. Ears for days. 7/10 would pet profusely https://t.co/WlKiN3ll0w,https://pbs.twimg.com/media/CVkGjsxU8AA5OYX.jpg,1,1459,607,7,10,None,NaN,0
40,6.66691E+17,Christoper,Male,11/17/2015,18:56,Twitter for iPhone,This is Christoper. He is a spotted Penne. Can easily navigate stairs. 8/10 https://t.co/bg4TqvvkuF,https://pbs.twimg.com/media/CUCQTpEWEAA7EDz.jpg,1,192,50,8,10,None,German_shepherd,0.975401
2521,6.74665E+17,Rodman,Male,12/9/2015,18:59,Twitter for iPhone,This is Rodman. He's getting destroyed by the surfs. Valiant effort though. 10/10 better than most puppers probably https://t.co/S8wCLemrNb,https://pbs.twimg.com/media/CVzkA7-WsAAcXz6.jpg,1,978,274,10,10,None,NaN,0
1671,8.13097E+17,Rocky,Male,12/25/2016,19:00,Twitter for iPhone,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,1,11583,4147,11,10,doggo,Great_Dane,0.128056
3738,8.12372E+17,Moe,Male,12/23/2016,19:00,Twitter for iPhone,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,2,0,0,13,10,None,golden_retriever,0.784873
3628,7.93166E+17,Benji,Male,10/31/2016,19:00,Twitter for iPhone,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on https://t.co/IbzT7DJvBo,https://pbs.twimg.com/media/CwHj-jGWAAAnsny.jpg,1,0,0,12,10,None,golden_retriever,0.946224
3349,7.50042E+17,Beau,Male,7/4/2016,19:00,TweetDeck,This is Beau. He's trying to keep his daddy from packing to leave for Annual Training. 13/10 and now I'm crying https://t.co/7JeDfQvzzI,https://pbs.twimg.com/media/CmfssOtXYAAKa_Z.jpg,1,3462,695,13,10,None,Labrador_retriever,0.252031
4760,6.80101E+17,Dogwithnoname,Female,12/24/2015,19:00,TweetDeck,This pupper is not coming inside until she catches a snowflake on her tongue. 11/10 the determination is palpable https://t.co/lvMYbmKq8H,https://pbs.twimg.com/media/CW-loUBWYAAn2Cb.jpg,1,3840,1530,11,10,pupper,golden_retriever,0.698961
3340,7.49317E+17,Blu,Male,7/2/2016,19:01,Twitter for iPhone,This is Blu. He's a wild bush Floofer. I wish anything made me as happy as bushes make Blu. 12/10 would frolic with https://t.co/HHUAnBb6QB,https://pbs.twimg.com/ext_tw_video_thumb/749316899712950272/pu/img/nvZI9mkoAxt89sul.jpg,1,5999,2481,12,10,floofer,wire-haired_fox_terrier,0.155144
3705,8.05487E+17,Sansa,Unknown,12/4/2016,19:02,Twitter for iPhone,"Meet Sansa and Gary. They run along the fence together everyday, so the owners installed a window for them. Both 12/10 h*ckin romantic af https://t.co/1JUduNuaWl",https://pbs.twimg.com/media/Cy2qiTxXcAAtQBH.jpg,3,9689,2895,12,10,None,NaN,0
2192,6.68142E+17,Dogwithnoname,Unknown,11/21/2015,19:02,Twitter for iPhone,This lil pup is Oliver. Hops around. Has wings but doesn't fly (lame). Annoying chirp. Won't catch tennis balls 2/10 https://t.co/DnhUw0aBM2,https://pbs.twimg.com/media/CUW37BzWsAAlJlN.jpg,1,587,305,2,10,None,NaN,0
3967,8.49337E+17,Dogwithnoname,Unknown,4/4/2017,19:03,Twitter for iPhone,"At first I thought this was a dog because of the sign, but it is clearly Wilson from Home Improvement. Please only send in dogs... 11/10 https://t.co/jqPk1BZ6xu",https://pbs.twimg.com/media/C8lzFC4XcAAQxB4.jpg,1,12136,2077,11,10,None,NaN,0
5228,7.1779E+17,Dogwithnoname,Male,4/6/2016,19:04,Twitter for iPhone,"Here's a badass mystery pupper. You weren't aware that you owe him money, but you do. 10/10 shades sick af https://t.co/fv9e9AtzSG",https://pbs.twimg.com/media/CfYaOeMWQAAGfyP.jpg,1,3129,1256,10,10,pupper,NaN,0
3004,7.02932E+17,Chip,Male,2/25/2016,19:04,Twitter for iPhone,This is Chip. He's an Upper West Nile Pantaloon. Extremely deadly. Will rip your throat out. 6/10 might still pet https://t.co/LUFnwzznaV,https://pbs.twimg.com/media/CcFRCfRW4AA5a72.jpg,1,2796,809,6,10,None,NaN,0
2860,6.90249E+17,Maxwell,Male,1/21/2016,19:04,Twitter for iPhone,This is Maxwell. That's his moped. He rents it out for others to use as long as he can come also. 11/10 great dog https://t.co/IF5kKaO945,https://pbs.twimg.com/media/CZRBZ9mWkAAWblt.jpg,1,1820,466,11,10,None,NaN,0
2324,6.7068E+17,Pluto,Male,11/28/2015,19:04,Twitter for iPhone,This is Pluto. He's holding little waddling dog hostage. Little waddling dog very desperate at this point sos. 8/10 https://t.co/HMcD9SLOAN,https://pbs.twimg.com/media/CU67jGSUkAAk_1Y.jpg,1,787,313,8,10,None,Ibizan_hound,0.342734
3307,7.46057E+17,Arlen,Unknown,6/23/2016,19:05,Twitter for iPhone,This is Arlen and Thumpelina. They are best pals. Cuddly af. 11/10 for both puppers https://t.co/VJgbgIzIHx,https://pbs.twimg.com/media/ClqGl7fXIAA8nDe.jpg,1,3854,922,11,10,None,Shetland_sheepdog,0.43332
2737,6.82639E+17,Dogwithnoname,Unknown,12/31/2015,19:05,Twitter for iPhone,I have no words. Just a magnificent pup. 12/10 https://t.co/viwWHZgX8j,https://pbs.twimg.com/media/CXk4W0qWYAMEMEs.jpg,1,0,0,12,10,None,English_springer,0.440781
3415,7.5874E+17,Boston,Male,7/28/2016,19:06,Twitter for iPhone,Meet Boston. He's worried because his tongue won't fit all the way in his mouth. 12/10 it'll be ok deep breaths pup https://t.co/rfWQ4T9iQj,https://pbs.twimg.com/media/CoeWSJcUIAAv3Bq.jpg,1,0,0,12,10,None,Chesapeake_Bay_retriever,0.848514
